Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1770151551,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1770151552,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1770151553,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1770151554,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1770151555,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1770151556,5,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1770151557,5,GET,/category,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,5,5,29000.0,29226.06687969528,28027.951834956184,30032.427528174594,0.0
1770151557,5,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,5,5,29000.0,29226.06687969528,28027.951834956184,30032.427528174594,0.0
1770151558,5,GET,/category,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,5,5,29000.0,29226.06687969528,28027.951834956184,30032.427528174594,0.0
1770151558,5,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,5,5,29000.0,29226.06687969528,28027.951834956184,30032.427528174594,0.0
1770151559,5,GET,/category,0.000000,0.000000,29000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,5,5,29000.0,29226.06687969528,28027.951834956184,30032.427528174594,0.0
1770151559,5,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,5,5,29000.0,29226.06687969528,28027.951834956184,30032.427528174594,0.0
1770151560,5,GET,/category,0.000000,0.000000,29000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,5,5,29000.0,29226.06687969528,28027.951834956184,30032.427528174594,0.0
1770151560,5,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,5,5,29000.0,29226.06687969528,28027.951834956184,30032.427528174594,0.0
1770151561,5,GET,/category,0.500000,0.500000,29000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,5,5,29000.0,29226.06687969528,28027.951834956184,30032.427528174594,0.0
1770151561,5,GET,/product,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,1,4.834940889850259,4.834940889850259,4.834940889850259,4.834940889850259,0.0
1770151561,5,,Aggregated,0.500000,0.500000,0,0,0,0,0,0,0,0,0,0,0,6,6,29000.0,24355.86155656104,4.834940889850259,30032.427528174594,0.0
1770151562,5,GET,/category,0.500000,0.500000,29000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,5,5,29000.0,29226.06687969528,28027.951834956184,30032.427528174594,0.0
1770151562,5,GET,/product,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,1,4.834940889850259,4.834940889850259,4.834940889850259,4.834940889850259,0.0
1770151562,5,,Aggregated,0.500000,0.500000,5,5,5,5,5,5,5,5,5,5,5,6,6,29000.0,24355.86155656104,4.834940889850259,30032.427528174594,0.0
1770151563,5,GET,/category,0.500000,0.500000,29000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,5,5,29000.0,29226.06687969528,28027.951834956184,30032.427528174594,0.0
1770151563,5,GET,/product,0.000000,0.000000,5,5,5,5,5,5,5,5,5,5,5,1,1,4.834940889850259,4.834940889850259,4.834940889850259,4.834940889850259,0.0
1770151563,5,,Aggregated,0.500000,0.500000,5,5,5,5,5,5,5,5,5,5,5,6,6,29000.0,24355.86155656104,4.834940889850259,30032.427528174594,0.0
1770151564,5,GET,/category,0.500000,0.500000,29000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,5,5,29000.0,29226.06687969528,28027.951834956184,30032.427528174594,0.0
1770151564,5,GET,/product,0.000000,0.000000,5,5,5,5,5,5,5,5,5,5,5,1,1,4.834940889850259,4.834940889850259,4.834940889850259,4.834940889850259,0.0
1770151564,5,,Aggregated,0.500000,0.500000,5,5,5,5,5,5,5,5,5,5,5,6,6,29000.0,24355.86155656104,4.834940889850259,30032.427528174594,0.0
1770151565,5,GET,/category,0.500000,0.500000,29000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,5,5,29000.0,29226.06687969528,28027.951834956184,30032.427528174594,0.0
1770151565,5,GET,/product,0.000000,0.000000,5,5,5,5,5,5,5,5,5,5,5,1,1,4.834940889850259,4.834940889850259,4.834940889850259,4.834940889850259,0.0
1770151565,5,,Aggregated,0.500000,0.500000,5,5,5,5,5,5,5,5,5,5,5,6,6,29000.0,24355.86155656104,4.834940889850259,30032.427528174594,0.0
1770151566,5,GET,/category,0.500000,0.500000,29000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,5,5,29000.0,29226.06687969528,28027.951834956184,30032.427528174594,0.0
1770151566,5,GET,/product,0.000000,0.000000,5,5,5,5,5,5,5,5,5,5,5,1,1,4.834940889850259,4.834940889850259,4.834940889850259,4.834940889850259,0.0
1770151566,5,,Aggregated,0.500000,0.500000,5,5,5,5,5,5,5,5,5,5,5,6,6,29000.0,24355.86155656104,4.834940889850259,30032.427528174594,0.0
1770151567,5,GET,/category,0.500000,0.500000,29000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,5,5,29000.0,29226.06687969528,28027.951834956184,30032.427528174594,0.0
1770151567,5,GET,/product,0.000000,0.000000,5,5,5,5,5,5,5,5,5,5,5,1,1,4.834940889850259,4.834940889850259,4.834940889850259,4.834940889850259,0.0
1770151567,5,,Aggregated,0.500000,0.500000,5,5,5,5,5,5,5,5,5,5,5,6,6,29000.0,24355.86155656104,4.834940889850259,30032.427528174594,0.0
1770151568,5,GET,/category,0.500000,0.500000,29000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,5,5,29000.0,29226.06687969528,28027.951834956184,30032.427528174594,0.0
1770151568,5,GET,/product,0.000000,0.000000,5,5,5,5,5,5,5,5,5,5,5,1,1,4.834940889850259,4.834940889850259,4.834940889850259,4.834940889850259,0.0
1770151568,5,,Aggregated,0.500000,0.500000,5,5,5,5,5,5,5,5,5,5,5,6,6,29000.0,24355.86155656104,4.834940889850259,30032.427528174594,0.0
1770151569,5,GET,/category,0.500000,0.500000,29000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,5,5,29000.0,29226.06687969528,28027.951834956184,30032.427528174594,0.0
1770151569,5,GET,/product,0.000000,0.000000,5,5,5,5,5,5,5,5,5,5,5,1,1,4.834940889850259,4.834940889850259,4.834940889850259,4.834940889850259,0.0
1770151569,5,,Aggregated,0.500000,0.500000,5,5,5,5,5,5,5,5,5,5,5,6,6,29000.0,24355.86155656104,4.834940889850259,30032.427528174594,0.0
1770151570,5,GET,/category,0.500000,0.500000,29000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,5,5,29000.0,29226.06687969528,28027.951834956184,30032.427528174594,0.0
1770151570,5,GET,/product,0.000000,0.000000,5,5,5,5,5,5,5,5,5,5,5,1,1,4.834940889850259,4.834940889850259,4.834940889850259,4.834940889850259,0.0
1770151570,5,,Aggregated,0.500000,0.500000,5,5,5,5,5,5,5,5,5,5,5,6,6,29000.0,24355.86155656104,4.834940889850259,30032.427528174594,0.0
1770151571,5,GET,/category,0.500000,0.500000,29000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,5,5,29000.0,29226.06687969528,28027.951834956184,30032.427528174594,0.0
1770151571,5,GET,/product,0.000000,0.000000,5,5,5,5,5,5,5,5,5,5,5,1,1,4.834940889850259,4.834940889850259,4.834940889850259,4.834940889850259,0.0
1770151571,5,,Aggregated,0.500000,0.500000,5,5,5,5,5,5,5,5,5,5,5,6,6,29000.0,24355.86155656104,4.834940889850259,30032.427528174594,0.0
1770151572,5,GET,/category,0.500000,0.500000,29000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,5,5,29000.0,29226.06687969528,28027.951834956184,30032.427528174594,0.0
1770151572,5,GET,/product,0.000000,0.000000,5,5,5,5,5,5,5,5,5,5,5,1,1,4.834940889850259,4.834940889850259,4.834940889850259,4.834940889850259,0.0
1770151572,5,,Aggregated,0.500000,0.500000,5,5,5,5,5,5,5,5,5,5,5,6,6,29000.0,24355.86155656104,4.834940889850259,30032.427528174594,0.0
1770151573,5,GET,/category,0.500000,0.500000,29000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,5,5,29000.0,29226.06687969528,28027.951834956184,30032.427528174594,0.0
1770151573,5,GET,/product,0.000000,0.000000,5,5,5,5,5,5,5,5,5,5,5,1,1,4.834940889850259,4.834940889850259,4.834940889850259,4.834940889850259,0.0
1770151573,5,,Aggregated,0.500000,0.500000,5,5,5,5,5,5,5,5,5,5,5,6,6,29000.0,24355.86155656104,4.834940889850259,30032.427528174594,0.0
1770151574,5,GET,/category,0.500000,0.500000,29000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,5,5,29000.0,29226.06687969528,28027.951834956184,30032.427528174594,0.0
1770151574,5,GET,/product,0.000000,0.000000,5,5,5,5,5,5,5,5,5,5,5,1,1,4.834940889850259,4.834940889850259,4.834940889850259,4.834940889850259,0.0
1770151574,5,,Aggregated,0.500000,0.500000,5,5,5,5,5,5,5,5,5,5,5,6,6,29000.0,24355.86155656104,4.834940889850259,30032.427528174594,0.0
1770151575,5,GET,/category,0.500000,0.500000,29000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,5,5,29000.0,29226.06687969528,28027.951834956184,30032.427528174594,0.0
1770151575,5,GET,/product,0.000000,0.000000,5,5,5,5,5,5,5,5,5,5,5,1,1,4.834940889850259,4.834940889850259,4.834940889850259,4.834940889850259,0.0
1770151575,5,,Aggregated,0.500000,0.500000,5,5,5,5,5,5,5,5,5,5,5,6,6,29000.0,24355.86155656104,4.834940889850259,30032.427528174594,0.0
1770151576,5,GET,/category,0.500000,0.500000,0,0,0,0,0,0,0,0,0,0,0,5,5,29000.0,29226.06687969528,28027.951834956184,30032.427528174594,0.0
1770151576,5,GET,/product,0.000000,0.000000,5,5,5,5,5,5,5,5,5,5,5,1,1,4.834940889850259,4.834940889850259,4.834940889850259,4.834940889850259,0.0
1770151576,5,,Aggregated,0.500000,0.500000,5,5,5,5,5,5,5,5,5,5,5,6,6,29000.0,24355.86155656104,4.834940889850259,30032.427528174594,0.0
1770151577,5,GET,/category,0.500000,0.500000,0,0,0,0,0,0,0,0,0,0,0,5,5,29000.0,29226.06687969528,28027.951834956184,30032.427528174594,0.0
1770151577,5,GET,/product,0.000000,0.000000,5,5,5,5,5,5,5,5,5,5,5,1,1,4.834940889850259,4.834940889850259,4.834940889850259,4.834940889850259,0.0
1770151577,5,,Aggregated,0.500000,0.500000,5,5,5,5,5,5,5,5,5,5,5,6,6,29000.0,24355.86155656104,4.834940889850259,30032.427528174594,0.0
1770151578,5,GET,/category,0.500000,0.500000,0,0,0,0,0,0,0,0,0,0,0,5,5,29000.0,29226.06687969528,28027.951834956184,30032.427528174594,0.0
1770151578,5,GET,/product,0.000000,0.000000,5,5,5,5,5,5,5,5,5,5,5,1,1,4.834940889850259,4.834940889850259,4.834940889850259,4.834940889850259,0.0
1770151578,5,,Aggregated,0.500000,0.500000,5,5,5,5,5,5,5,5,5,5,5,6,6,29000.0,24355.86155656104,4.834940889850259,30032.427528174594,0.0
1770151579,5,GET,/category,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,9,9,28000.0,24595.271822323815,17371.68269813992,30032.427528174594,0.0
1770151579,5,GET,/product,0.000000,0.000000,5,5,5,5,5,5,5,5,5,5,5,1,1,4.834940889850259,4.834940889850259,4.834940889850259,4.834940889850259,0.0
1770151579,5,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10,10,20000.0,22136.22813418042,4.834940889850259,30032.427528174594,0.0
1770151580,5,GET,/category,0.000000,0.000000,19000,19000,20000,20000,20000,20000,20000,20000,20000,20000,20000,9,9,28000.0,24595.271822323815,17371.68269813992,30032.427528174594,0.0
1770151580,5,GET,/product,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,1,4.834940889850259,4.834940889850259,4.834940889850259,4.834940889850259,0.0
1770151580,5,,Aggregated,0.000000,0.000000,19000,19000,20000,20000,20000,20000,20000,20000,20000,20000,20000,10,10,20000.0,22136.22813418042,4.834940889850259,30032.427528174594,0.0
1770151581,5,GET,/category,0.000000,0.000000,19000,19000,20000,20000,20000,20000,20000,20000,20000,20000,20000,9,9,28000.0,24595.271822323815,17371.68269813992,30032.427528174594,0.0
1770151581,5,GET,/product,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,1,4.834940889850259,4.834940889850259,4.834940889850259,4.834940889850259,0.0
1770151581,5,,Aggregated,0.000000,0.000000,19000,19000,20000,20000,20000,20000,20000,20000,20000,20000,20000,10,10,20000.0,22136.22813418042,4.834940889850259,30032.427528174594,0.0
1770151582,5,GET,/category,0.000000,0.000000,19000,19000,20000,20000,20000,20000,20000,20000,20000,20000,20000,9,9,28000.0,24595.271822323815,17371.68269813992,30032.427528174594,0.0
1770151582,5,GET,/product,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,1,4.834940889850259,4.834940889850259,4.834940889850259,4.834940889850259,0.0
1770151582,5,,Aggregated,0.000000,0.000000,19000,19000,20000,20000,20000,20000,20000,20000,20000,20000,20000,10,10,20000.0,22136.22813418042,4.834940889850259,30032.427528174594,0.0
1770151583,5,GET,/category,0.000000,0.000000,19000,19000,20000,20000,20000,20000,20000,20000,20000,20000,20000,9,9,28000.0,24595.271822323815,17371.68269813992,30032.427528174594,0.0
1770151583,5,GET,/product,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,1,4.834940889850259,4.834940889850259,4.834940889850259,4.834940889850259,0.0
1770151583,5,,Aggregated,0.000000,0.000000,19000,19000,20000,20000,20000,20000,20000,20000,20000,20000,20000,10,10,20000.0,22136.22813418042,4.834940889850259,30032.427528174594,0.0
1770151584,5,GET,/category,0.000000,0.000000,19000,19000,20000,20000,20000,20000,20000,20000,20000,20000,20000,9,9,28000.0,24595.271822323815,17371.68269813992,30032.427528174594,0.0
1770151584,5,GET,/product,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,1,4.834940889850259,4.834940889850259,4.834940889850259,4.834940889850259,0.0
1770151584,5,,Aggregated,0.000000,0.000000,19000,19000,20000,20000,20000,20000,20000,20000,20000,20000,20000,10,10,20000.0,22136.22813418042,4.834940889850259,30032.427528174594,0.0
1770151585,5,GET,/category,0.000000,0.000000,19000,19000,20000,20000,20000,20000,20000,20000,20000,20000,20000,9,9,28000.0,24595.271822323815,17371.68269813992,30032.427528174594,0.0
1770151585,5,GET,/product,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,1,4.834940889850259,4.834940889850259,4.834940889850259,4.834940889850259,0.0
1770151585,5,,Aggregated,0.000000,0.000000,19000,19000,20000,20000,20000,20000,20000,20000,20000,20000,20000,10,10,20000.0,22136.22813418042,4.834940889850259,30032.427528174594,0.0
1770151586,5,GET,/category,0.000000,0.000000,19000,19000,20000,20000,20000,20000,20000,20000,20000,20000,20000,9,9,28000.0,24595.271822323815,17371.68269813992,30032.427528174594,0.0
1770151586,5,GET,/product,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,1,4.834940889850259,4.834940889850259,4.834940889850259,4.834940889850259,0.0
1770151586,5,,Aggregated,0.000000,0.000000,19000,19000,20000,20000,20000,20000,20000,20000,20000,20000,20000,10,10,20000.0,22136.22813418042,4.834940889850259,30032.427528174594,0.0
1770151587,5,GET,/category,0.000000,0.000000,19000,19000,20000,20000,20000,20000,20000,20000,20000,20000,20000,9,9,28000.0,24595.271822323815,17371.68269813992,30032.427528174594,0.0
1770151587,5,GET,/product,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,1,4.834940889850259,4.834940889850259,4.834940889850259,4.834940889850259,0.0
1770151587,5,,Aggregated,0.000000,0.000000,19000,19000,20000,20000,20000,20000,20000,20000,20000,20000,20000,10,10,20000.0,22136.22813418042,4.834940889850259,30032.427528174594,0.0
1770151588,5,GET,/category,0.000000,0.000000,19000,19000,20000,20000,20000,20000,20000,20000,20000,20000,20000,9,9,28000.0,24595.271822323815,17371.68269813992,30032.427528174594,0.0
1770151588,5,GET,/product,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,1,4.834940889850259,4.834940889850259,4.834940889850259,4.834940889850259,0.0
1770151588,5,,Aggregated,0.000000,0.000000,19000,19000,20000,20000,20000,20000,20000,20000,20000,20000,20000,10,10,20000.0,22136.22813418042,4.834940889850259,30032.427528174594,0.0
1770151589,5,GET,/category,0.000000,0.000000,19000,19000,20000,20000,20000,20000,20000,20000,20000,20000,20000,9,9,28000.0,24595.271822323815,17371.68269813992,30032.427528174594,0.0
1770151589,5,GET,/product,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,1,4.834940889850259,4.834940889850259,4.834940889850259,4.834940889850259,0.0
1770151589,5,,Aggregated,0.000000,0.000000,19000,19000,20000,20000,20000,20000,20000,20000,20000,20000,20000,10,10,20000.0,22136.22813418042,4.834940889850259,30032.427528174594,0.0
1770151590,5,GET,/category,0.000000,0.000000,19000,19000,20000,20000,20000,20000,20000,20000,20000,20000,20000,9,9,28000.0,24595.271822323815,17371.68269813992,30032.427528174594,0.0
1770151590,5,GET,/product,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,1,4.834940889850259,4.834940889850259,4.834940889850259,4.834940889850259,0.0
1770151590,5,,Aggregated,0.000000,0.000000,19000,19000,20000,20000,20000,20000,20000,20000,20000,20000,20000,10,10,20000.0,22136.22813418042,4.834940889850259,30032.427528174594,0.0
1770151591,5,GET,/category,0.000000,0.000000,19000,19000,20000,20000,20000,20000,20000,20000,20000,20000,20000,9,9,28000.0,24595.271822323815,17371.68269813992,30032.427528174594,0.0
1770151591,5,GET,/product,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,1,4.834940889850259,4.834940889850259,4.834940889850259,4.834940889850259,0.0
1770151591,5,,Aggregated,0.000000,0.000000,19000,19000,20000,20000,20000,20000,20000,20000,20000,20000,20000,10,10,20000.0,22136.22813418042,4.834940889850259,30032.427528174594,0.0
1770151592,5,GET,/category,0.000000,0.000000,19000,19000,20000,20000,20000,20000,20000,20000,20000,20000,20000,9,9,28000.0,24595.271822323815,17371.68269813992,30032.427528174594,0.0
1770151592,5,GET,/product,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,1,4.834940889850259,4.834940889850259,4.834940889850259,4.834940889850259,0.0
1770151592,5,,Aggregated,0.000000,0.000000,19000,19000,20000,20000,20000,20000,20000,20000,20000,20000,20000,10,10,20000.0,22136.22813418042,4.834940889850259,30032.427528174594,0.0
1770151593,5,GET,/category,0.000000,0.000000,19000,19000,20000,20000,20000,20000,20000,20000,20000,20000,20000,9,9,28000.0,24595.271822323815,17371.68269813992,30032.427528174594,0.0
1770151593,5,GET,/product,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,1,4.834940889850259,4.834940889850259,4.834940889850259,4.834940889850259,0.0
1770151593,5,,Aggregated,0.000000,0.000000,19000,19000,20000,20000,20000,20000,20000,20000,20000,20000,20000,10,10,20000.0,22136.22813418042,4.834940889850259,30032.427528174594,0.0
1770151594,5,GET,/category,0.000000,0.000000,17000,19000,19000,20000,31000,31000,31000,31000,31000,31000,31000,14,14,19000.0,21835.995950702843,12722.17994579114,31475.16958694905,2155.714285714286
1770151594,5,GET,/product,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,1,4.834940889850259,4.834940889850259,4.834940889850259,4.834940889850259,0.0
1770151594,5,,Aggregated,0.000000,0.000000,17000,19000,19000,20000,31000,31000,31000,31000,31000,31000,31000,15,15,19000.0,20380.58521671531,4.834940889850259,31475.16958694905,2012.0
1770151595,5,GET,/category,0.000000,0.000000,17000,19000,19000,20000,31000,31000,31000,31000,31000,31000,31000,14,14,19000.0,21835.995950702843,12722.17994579114,31475.16958694905,2155.714285714286
1770151595,5,GET,/product,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,1,4.834940889850259,4.834940889850259,4.834940889850259,4.834940889850259,0.0
1770151595,5,,Aggregated,0.000000,0.000000,17000,19000,19000,20000,31000,31000,31000,31000,31000,31000,31000,15,15,19000.0,20380.58521671531,4.834940889850259,31475.16958694905,2012.0
1770151596,5,GET,/category,0.000000,0.000000,13000,14000,14000,31000,31000,31000,31000,31000,31000,31000,31000,14,14,19000.0,21835.995950702843,12722.17994579114,31475.16958694905,2155.714285714286
1770151596,5,GET,/product,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,1,4.834940889850259,4.834940889850259,4.834940889850259,4.834940889850259,0.0
1770151596,5,,Aggregated,0.000000,0.000000,13000,14000,14000,31000,31000,31000,31000,31000,31000,31000,31000,15,15,19000.0,20380.58521671531,4.834940889850259,31475.16958694905,2012.0
1770151597,5,GET,/category,0.000000,0.000000,13000,14000,14000,31000,31000,31000,31000,31000,31000,31000,31000,14,14,19000.0,21835.995950702843,12722.17994579114,31475.16958694905,2155.714285714286
1770151597,5,GET,/product,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,1,4.834940889850259,4.834940889850259,4.834940889850259,4.834940889850259,0.0
1770151597,5,,Aggregated,0.000000,0.000000,13000,14000,14000,31000,31000,31000,31000,31000,31000,31000,31000,15,15,19000.0,20380.58521671531,4.834940889850259,31475.16958694905,2012.0
1770151598,5,GET,/category,0.000000,0.000000,13000,14000,14000,31000,31000,31000,31000,31000,31000,31000,31000,14,14,19000.0,21835.995950702843,12722.17994579114,31475.16958694905,2155.714285714286
1770151598,5,GET,/product,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,1,4.834940889850259,4.834940889850259,4.834940889850259,4.834940889850259,0.0
1770151598,5,,Aggregated,0.000000,0.000000,13000,14000,14000,31000,31000,31000,31000,31000,31000,31000,31000,15,15,19000.0,20380.58521671531,4.834940889850259,31475.16958694905,2012.0
1770151599,5,GET,/category,0.000000,0.000000,13000,14000,14000,31000,31000,31000,31000,31000,31000,31000,31000,14,14,19000.0,21835.995950702843,12722.17994579114,31475.16958694905,2155.714285714286
1770151599,5,GET,/product,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,1,4.834940889850259,4.834940889850259,4.834940889850259,4.834940889850259,0.0
1770151599,5,,Aggregated,0.000000,0.000000,13000,14000,14000,31000,31000,31000,31000,31000,31000,31000,31000,15,15,19000.0,20380.58521671531,4.834940889850259,31475.16958694905,2012.0
1770151600,5,GET,/category,0.000000,0.000000,13000,14000,14000,31000,31000,31000,31000,31000,31000,31000,31000,14,14,19000.0,21835.995950702843,12722.17994579114,31475.16958694905,2155.714285714286
